,answer,label
1495,다복 관련 질문 복용 약물 과다복용 위험 처방 용량 시간 복용 과다 복용 담당 전문의 진료 복용 답변 도움 감사 답변 채택,4
1496,무식 질문 병원 의료 보험 처리 개인 내면 보험 처리 기록 기록 상식 그건 정신과 감옥 딱지 마음 치료 병원 환자 마음 본인 마음 대신 이상 질문 의도 뭔지,2
1497,불안 대상 불안 내부 외부 불안 촉발 개개인 인식 불안 대상 불안 개인 감각 인지 수용 자극 반응 개인 형성 대상 관점 대상 불안 유발 요인 자극 인지 정보 변연 편도체 부위 전달 편도체 불안 감각 물질 분비 불안 연관 감정 신체 반응 내게 결론 불안 감정 불안 반응 신체 전달 물질 상호 작용 실체 반응 답변,5
1498,무시 기분 대답 목소리 몸짓 기피 모습 판단 상대 얼굴 생각 상대 소리 모양 매치 상대 의지 대화 느낌 상대 대화 얼굴 단어 겁니다 집중 소리,3
1499,쉬바 홀리,4
1500,최근 수개월 동안 기분 변화 말씀 문자 증상 대면 조울증 우울증 증상 우울증 대표 증상 우울 저하 매사 흥미 상실 죄책감 초조 사고 지연 사고 속도 식사 수면 어려움 자살 사고 정도 차이 상기 증상 동반 일상 생활 대인 관계 사회 생활 지장 동반 우울증 초기 치료 만성 재발 정신 건강 학과 방문 상담 응원,2
1501,정신 동봉 사항 부작용 사람 부작용 사람 파록세틴 부작용 반면 하루 종일 구역질 사람 자기 제한 사람 정도 해석 도움,3
1502,마음 물질 그대 마음 물질 필요 욕심 마음 필요 육체 물질 그대 육체 물질 필요 물질 육체 사람 사랑 세상 사람 세상 사랑 무언가 마음 육체 영혼 국가 권력 분립 필요 의회 정부 법원 당신 권력 분립 필요 마음 육체 영혼 마음 권력 육체 권력 영혼 권력,6
1503,우울증 의원,2
1504,검사 기관 문의,3
1505,현재 증상 현대병 대부분 사람 보편 정신 장애 신경증 노이로제 증상 강박 신경증 해당 증상 증상 기일 정신 전문의 진료 치료 상담 정신 치료 도움 기일 임상 심리 전문 가로 종합 심리 진단 검사 증상 종류 상태 파악 정신 치료 도움 완치 도움 네이버 이규태 교수 노이로제 상담 방문 임상 심리 전문가 강박 신경증 모두 출력 참고 결과 이박사,3
1506,가족 이야기 동생 게임 문제 해결 게임 중단 금단 현상 난폭 우울 불안감 지식인 가족 이야기 동생 게임 중독 심리 상담 병원,3
1507,문제,3
1508,우울증 노력 아무것 아무것 인생 쓰레기 우울 뭔가 생산 노력,1
1509,그게 조현 조현 큰일 환청 환각 환청 새벽 상태 환청 환청 가위 보통 환청 전조 증상 피곤,4
1510,현재 증상 현대병 사람 보편 정신 장애 신경증 노이로제 증상 신경증 해당 증상 증상 기일 정신 전문의 진료 치료 상담 적극 정신 치료 완치 기일 임상 심리 전문 가로 종합 심리 진단 검사 증상 종류 파악 정신 치료 도움 네이버 이규태 교수 노이로제 상담 방문 임상 심리 전문가 불면증 모두 출력 참고 결과 이박사,3
1511,강박 형태 전문가 조언 생각 강박 행동 발견 케이스 사고 질문 자분 누군가 무엇 사고 불편 질문 자분 히스토리 원인 선천적 환경 기타 정신 요인 모두 복합 때문 정신 상담 센터 방문 이야기 자신 사고 그것 실마리 정도 호전 상담 추천,5
1512,걱정 누구 시기 사춘기 시절 누구 결혼 안달 사람 결혼 령기 결혼 사람 사람 저마다 고민 립니 고민 보장 한창 우울 필요,1
1513,본인 스스로 치부 칭찬 수긍 노력 본인 피똥 본인 만족 만큼 칭찬 본인 만큼 후회 노력 자부 만큼 본인 충실 수고 자기 자신 방치,4
1514,현재 증상 현대병 사람 대부분 보편 정신 장애 신경증 노이로제 증상 공포 신경증 대인 공포 증상 해당 증상 증상 공포 대상 생각 공포 대상 적극 공포심 증상 증상 기일 정신 전문의 진료 치료 상담 정신 치료 완치 기일 임상 심리 전문 가로 종합 심리 진단 검사 증상 종류 상태 파악 정신 치료 도움 네이버 이규태 교수 노이로제 상담 방문 임상 심리 전문가 공포 신경증 모두 출력 참고 결과 이박사,4
1515,허약자 이명 이석 환청 면역 환자 정신 질환 경우 갑상선 질환 증상 우울증 두통 신경 예민 불안 초조 분노 증상 다수 증상 약골 상태 면역 질환 내분비 검사,4
1516,부작용 복용 문의 의사 선생 의논 처방 처방 문제 병원 정신과 신경 작용 때문 부작용 중요 사실 부작용 감수 치료제 환시 환청 불안 억제 완화 역할 그것 초래 원인 치료 원인 제거 해소 치료 심리 상담소 심리치료 심리 상담 처방 복용 심리 상담 병행 원인 치료 부작용 결과 원인 치료 결국 부작용 평생 의존,3
1517,현재 증상 현대병 사람 대부분 보편 정신 장애 신경증 노이로제 증상 우울 신경증 해당 증상 증상 기일 정신 전문의 진료 치료 상담 적극 정신 치료 완치 기일 임상 심리 전문 가로 종합 심리 진단 검사 증상 종류 파악 정신 치료 도움 네이버 이규 교수 노이로제 상담 방문 우울 신경증 모두 출력 참고 결과 이박사,4
1518,문자 내용 마음 문자 심리 불안 문제 고생 주변 사람 고통 문자 마음 이해 답변 이해 최선 문자 심리 상담 적극 권장 정신 붕괴 큰일 문자 입장 말씀 상담 위안,2
1519,수면 부분 차지 사람 정도 생각 수면 만족 중요 영향 불면증 유형 입면 불면증 수면 유지 불면증 조기 기상 문자 경우 해당 지속 자체 불안 심리 문제 수면 환경 평가 필요 기술 부분 고려 불면증 진단 정보 불면증 진단 불면증 자체 치료 수면 위생 자극 조절 시행 수면 일기 기록 불면증 인지 행동 치료 시행 강도 수면제 항우울제 처방 치료 아래 수면 위생 수칙 조금 도움 단순 수칙 연구 결과 수면 장애 사람 투약 효과 불면증 중요 심리 문제 감별 우울증 진단 정신 건강 학과 수면 클리닉 방문 진료 답변,4
1520,야뇨증 원발성 속발 원발성 야뇨증 배뇨 시작 이후 차례 야간 소변 경우 속발 최소한 개월 이상 소변 시점 소변 경우 속발성 야뇨증 정신과 질병 원인 방광 구조 문제 때문 발생 원발성 속발 원발성 야뇨증 야뇨증 야뇨증 야뇨증 선천 신장 요관 방광 기능 형태 이상 발생 야뇨증 신장 요관 방광 기능 형태 이상 보통 야뇨증 형태 야뇨증 불편 비뇨 진료 관련 전문 의견 링크 네이버 건지 누가 신고 건지 흥보 삭제 추가 링크 야간 관련 야뇨증 야뇨증 설명 야뇨증 관련 소변 관련 소변 검사 관련 배뇨 장애 관련 소변 건강 상태 점검 아래 카페 인터넷,4
1521,면제 해결 겁니다 정신병 겁니까 대로 정신병,2
1522,문제 때문 고민 지속 의문 직접 문자 오랫동안 유지 이유 생각 치료 병원 자신 상태 수준 중요 필요 심리 검사 가지 추천 방법 공부 강박 우울증 불안 장애 병발 증상 치료 당사자 무기력감 경우 증상 강박 우울증 불안 장애 부분 무기력감 극복 도움 마지막 약물 치료 행동 치료 마음 명상 치료 추천 증상 대처 해답 행동 치료 증상 호전 감량 중단 가능 터널 용기 질문 문자 응원,5
1523,정신과 상담 사람 아무 문턱 진료 시간 본인 우울증 확신 우울증 모습 가지 정신 질환 감별 우울증 불안 동반 불면 동반 효과 때문 최소한 상담 필요 본인 정신 진료 분위기 불편 상담 의사 선생 말씀 최소한 상담 시간 필요 치료 생각 치료,5
1524,수면 부분 차지 사람 정도 생각 수면 만족 중요 영향 연구 사람 수면 패턴 적정 시간 수면 조절 사람 의식 사람 의식 생체 항상성 유지 메커니즘 의식 수면 시간 체내 생체 시계 자연 수면 장애 원인 문자 말씀 근육통 스트레스 원인 하나 원인 그것 제거 노력 원인 수면 향상 중요 문자 수면 패턴 야경증 몽유병 상태 아래 수면 위생 수칙 조금 단순 수칙 연구 결과 수면 장애 사람 투약 효과 답변,3
1525,심리치료 전문 기관 소개 심리 기술 연구소 검색 홈페이지 서울 교대역 심리학 방법 약물 기존 상담 교육 훈련 심리 전문 기관 이곳 교수 의대 강의 신뢰 홈페이지 성공 사례 게시판 회원 교육 경험담 신뢰 병원 상담 센터 해결 시간 회원 여기 변화 사람 심리 증상 불편 이유 증상 불안감 등등 이유 정신과 기간 수업 마음 방법 체득 훈련 심리 구조 정서 면역력 회복력 증상 문제 자연 심리 성숙 바탕 교육 도움,5
1526,버스 기사 짜증,2
1527,말씀 내용 진단 사고 조각 머리 생각 경향 감정 기복 생각 동반 우울증 가능 신경 정신 의원 방문 상담 평가 치료 감사,4
1528,상태 증상 정신 장애 신경증 노이로제 증상 증거 기일 임상 심리 전문 가로 종합 심리 진단 검사 검사 결과 신경증 심경 증상 상태 치료 정도 문제 치료 방법 치료 아야 치료 기간 완치 파악 파악 결과 정신 전문의 진료 치료 방법 치료 적극 완치 신경증 증상 다음 첨가 출력 참고 결과 임상 심리 전문가 임상 심리학 학문 정신 의학 사람 심리 상태 파악 가지 검사 분석 방법 심리 검사 결과 치료 방법 정신 장애 가지 이론 지적 이론 학문 사람 질병 육체 질병 진료 혈액 대소변 장기 일부 발취 검사 질병 원인 검사 사람 임상 병리 정신 장애 원인 검사 분석 장애 분류 치료 방법 증상 상태 완치 치료 기간 예측 파악 정신 장애 환자 정신 감정 사람 임상 심리 전문가 학문 기초 전문가 이상 전문 교육 기관 교육 해당 기관 임상 실습 한국 심리 학회 임상 심리 분과 가지 학과 시험 합격 자격증 부여 임상 심리 전문가 우선 대학 심리학 전공 대학원 임상 심리학 전공 석사 학위 박사 학위 동안 대학교 학생 지도 연구소 종합 병원 정신과 임상 사람 임상 심리 분과 시험 합격 자격증 부여 배출 국가 공인 자격증 임상 심리 전문가 자격증 공인 가지 인정 자격 한국 현실 임상 심리 전문가 종합 병원 정신과 개인 의원 상주 래원 장애자 종합 심리 진단 검사 장애 종류 성격 장애 신경증 정신 분열증 장애 해당 증상 상태 치료 정도 치료 방법 치료 기간 예측 파악 전문의 상의 치료 하나 임상 심리 전문가 절차 진료 실정 선진국 미국 일본 임상 심리 전문가 제정 임상 심리 전문가 개인 상담소 개설 증상 성격 장애 신경증 노이로제 심리 치료 실정 한국 임상 심리전 문법 제정 생각 선생 사람 초안 학회 입법 추진 정신 학회 반대 현재 제정 실정 기일 입법 재고 필요 입법 제정 환자 치료 의료인 환자 우선 질병 치료 진료 치료 문전 박대 시간 사망 경우 우리 실정 의사 환자 우선 치료 요구 행위 행위 슈바 의사 환자 진료 치료 생각 임상 심리 전문가 종합 심리 진단 검사 사람 차이 대부분 검사 필자 가지 검사 분석 판정 성격 검사 젠크 교수 창안 검사 문항 구성 응답 점수 환산 판정 이하 정상 신경증 이상 증상 판정 결과 나타 검사 나무 사람 절지 백지 대로 그림 분석 판정 투사 검사 일종 검사 분석 그림 위치 그림 내용 외곡 그림 형태 스페이스 사용 기준 결과 판정 검사 문장 완성 검사 항목 문항 구성 주제 나머지 문장 완성 검사 마음 대로 지시 결과 항목 구분 분석 판정 검사 지각 형태 검사 그림 지시 검사 기능 이상 분석 검사 분석 기준 그림 배열 순서 그린 외곡 정도 공간 이용 그림 크기 형태 변화 운동 추사 세분 분석 판정 투사 검사 의식 잠재 원인 갈등 문제 파악 검사 로르샤흐 검사 주제 통각 검사 검사 도판 구성 유색 무색 반반 정확 행태 그림 형태 대칭 그림 그림 무엇 무엇 때문 대로 반응 기록 용지 기록 점수 환산 판정 검사 분석 기분 그림 응답 그림 대부분 부분 부분 그림 색채 반응 동작 모양 반응 그림 내용 무엇 사람 동물 반응 영역 결정 반응 내용 독창 반응 형태 수준 분석 반응 내용 기록 용지 기록 전체 반응 내용 분석 주제 통각 검사 일상 생활 장면 그림 질문 검사 편의 그림 구성 피검 사자 공용 사용 도판 성인 소년 공용 여성 소녀 공용 공용 미성년 공용 소년 소녀 공용 백지 구성 검사 질문 현재 도판 그린 상황 상황 원인 무엇 상황 전개 질문 반응 기록 분석 판정 다면성 성검사 문항 구성 임상 척도 검사 요로 채점 기준 점수 환산 프로 파일 상위 임상 척도 정신 장애 판정 검사 국판 검사 정확 필자 미국 원판 이용 검사 판정 검사 신뢰도 판정 점수 확인 신뢰 검사 임상 척도 심기증 우울증 히스테리 사회 성격 남녀 성향 편집증 정신 쇄약 정신 분열증 조증 내외 성향 임상 척도 구성 다면 성인 검사인 검사 결과 해석 편람 이용 판정 경험 임상 실습 지식 동원 판정 필요시 지능 검사 지능 검사 검사 웨슬러 지능 검사 국판 활용 검사 언어 검사 동작 검사 구분 지능 검사 사람 검사 사람 컨디션 차기 때문 정확 지능 산출 신중 전문가 특수 검사 채점 환산 이상 검사 종합 분석 결과 근거 정신 장애 감정 소견 정신 전문의 환자 치료 사람 임상 심리 전문가 필자 정신 건강 심리치료 정신 감정 실시 방법 채점 내용 분석 방법 개재 참고 인터넷 책명 검색 파악,3
1529,안녕 정신 건강 의학 전문 신재현 발모 광이 정신 건강 학과 정식 진단 병명 머리카락 행동 발모 진단 발모 경우 머리 행위 머리카락 손실 머리 행위 직전 긴장 증가 머리 이후 긴장 과정 반복 머리 이후 쾌감 만족 안도감 머리 과정 동반 심리 변화 정신과 이야기 발모 진단 가능 최신 지견 발모 치료 방법 지침 상태 약물 손상 피부 부위 스테로이드 연고 처방 동반 심리 불안 항우울제 불안 처방 사용 문자 말씀 상태 정도 파악 일상 생활 지장 정도 정신 건강 학과 방문 상담 단순 발모 증상 경우 강박 장애 우울증 불안 장애 가능 때문 답변,2
1530,안녕 정신 건강 의학 전문 신재현 소아 야경증 질문 야경증 진단 어디 인터넷 서적 지식 상기 양상 야경증 수면 장애 간질 때문 소아 정신과 방문 진단 필요 야경증 특징 저녁 초기 수면 도중 불안감 안정 모습 비명 증상 동반 기억 경우 소아 야경증 보통 나이 시작 아동기 보통 치료 필요 경우 대부분 스트레스 환경 요인 조절 필요 경우 소량 신경 안정제 투여 도움 결론 진단 정확 우선 가능 뇌파 검사 소아 정신과 방문 증상 소량 안정제 투여 개월 관해 나이 염려 답변,1
1531,알프라졸람 효능 효과 불안 증세 단기 완화 우울증 수반 불안 공황 장애 공황 장애 경우 투여 일반 불안 증세 완화 투여 시작 투여 가능 과량 용량 트라 조돈 알프라졸람 우울 병용 투여 경우 의사 판단 잠재 위험 치료 유익 고려 사용 항우울제 병용 중추 신경 억제 작용 증강 경우 투여 중지 투여 경우 투여 알프라졸람 감량 도움,5
1532,정신 병원 취업 지장 결핵 정신 병원 이상 사람 편견 우울 생각 만약 우리 가족 행복 생각 사회생활 도움 아버지 여행 시간 행복 취직 행복 시작 불안 불행 사람 생각,2
1533,병원 심리치료 필요 일상 생활 지장,5
1534,아버지 연세 연세 내과 정신 병원 시설 아버지 이용 최적 겁니다 할머니 마음 겁니다 사항 유선 상담 비용 시설 생각 아래 네임 카드 클릭 유선 연락 주세요 감사,3
1535,안녕 정신 건강 의학 전문 신재현 메론 디아제팜 질문 계통 레메 항우울제 디아제팜 신경 안정제 유발 사람 용량 생활 지장 정도 졸리 부작용 보통 처음 초기 경험 시간 적응 과정 치료 용량 외래 방문 상의 조절 취침 복용 동안 상쇄 사족 정신과 약물 치료 지속 복용 효과 시작 복용 효과 경우 감사,3
1536,정신 건강 의학 전문 신재현 질문 내용 상황 일반 동안 과다 유발 의학 상황 생각 동안 수면 방해 경우 불면증 몽유병 야경증 사람 수면 정도 정량 생체 시계 설계 동안 수면 수면 항상성 원리 수면 시간 동안 유발 의학 상황 빈도 차지 기면증 수면 무호흡 보통 사람 수면 수면 수면 기면증 수면 시작 과정 생략 수면 수면 돌입 때문 탈력 발작 수면 무호흡 설명 사람 일시 사람 겁니다 이유 가지 자체 수면 방해 상식 동안 수면 결국 경우 발생 결론 말씀 문자 어머님 주관 수면 만족도 시간 동안 수면 양상 탈력 발작 입면 계속 고려 검사 인근 수면 클리닉 방문 수면 다원 검사 수면 평가 필요 제한 정보 정도 설명 질문 답변,1
1537,,2
1538,입원 가능 요즘 개월,2
1539,정도 밥심 사람 술심 사람 막걸리 걱정,3
1540,문자 감사 문자 문의 부분 답변 혼자 혼자 시간 동안 스트레스 불안 지속 부담 자신 아픔 현재 문자 자신 부담 문자 우울증 불안 장애 불안 마음 안정 이야기 과거 기억 자신 기억 생각 상처 자신 불안 생각 자신 불안 상태 자신 억압 당신 존재 동안 슬픔 하나 하나 마음 그것 부담 누구 사람 본인 감당 의무 당장 아무 사람 조언 사람 생각 자신 걱정 불안 자신 자신 상처 마음 상처 누적 불안 현재 자신 동요 당신 상처 사람 자체 사람 마음 당신 잘못 과정 경험 결과 자신 상처 상담 문자 아래 버튼 고민 이야기 고민 심리 상담 문자 마음 시간 이제 행복 시간,4
1541,근처 정신 병원 정신 병원 정신 의원 신경 정신 의원 본인 마음가짐 우울 기분 정신과 의사 선생 상담 우울증 치료 종류 이건 정신 병원 처방 우울증 치료제 세로토닌 신경 전달 물질 조절 우울증 치유 원리,2
1542,상담 호전 여건 형편 고민 기분 하루 취업 가계 보탬 스스로 행복 직장 결과 초래 결론 기분 불안감 상황 후반 독립 취업 상황 압박감 불안 그게 인생 전부 이야기 청년 마음 무엇 에서 시작 경제 다음 진심 말씀 후회 오랫동안 나이 나이 나이 어머니 생각 바람 여유 혼자 생각 혼자 생각,3
1543,공부 지장,5
1544,충동 조절 장애 정신 치료 필요,1
1545,알콜 단기 기억 실증 치매 가스 건망증 가스 기억 치매 병원 진료 초기 중요,5
1546,뇌세포 기억 정도 주량 개개인 체질 때문 한잔 사람 발작 사람 말술 사람 사람 등등 개개인 때문 본인 주량 주량 체크 본인 주량 주량,3
1547,증상 정신 장애 신경증 노이로제 증상 기일 임상 심리 전문 가로 종합 심리 진단 검사 증상 종류 상태 파악 검사 종류 임상 심리 전문가 이해 네이버 이규태 교수 노이로제 상담 방문 임상 심리 전문가 출력 참고 결과 이박사,2
1548,흥분,1
1549,가요 자신 진실 자기 자신 포기 질문 사람 질문 눈물 생각 문자 마음 조금 병원 자신 기분 생각 가지 말씀,3
1550,필요 응원,1
1551,의처증 말씀 의처증 증상 요인 발생 의심 정도 판단 주장 조현 만성 질환 우울증 조울증 논리 주장 망상 장애 가능 주위 사람 피해 상황 상담 방법 생각 정신 건강 학과 상담 도움 니다 감사,4
1552,증상 정신 장애 신경증 노이로제 증상 기일 임상 심리 전문 가로 종합 심리 진단 검사 증상 종류 상태 파악 치료 방법 적극 정신 치료 신경증 증상 검사 종류 임상 심리 전문가 이해 네이버 이규태 교수 상담 방문 임상 심리 전문가 출력 참고 결과,2
1553,하루 일과 계획 행동 자제력 자제 이상 이유,4
1554,,3
1555,게임 행동 자체 게임 노예 마음 게임 욕심 게임 욕심 게임 당신 마음 평화 당신 마음 욕심 때문 마음 평화 당신 게임 필요 이것 게임 충동 방법,3
1556,도박 중독 개인 문제 질환 근본 문제 해결 도박 중독 도박 중독 치료 도움 요청 도박 중독 치료 도움 센터 병원 병원 기능 진단 약물 치료 지금 지대 도박 때문 도박 도움 니다 감사,3
1557,해결책 인터넷 중독 주변 지인 현실 사람 시간,4
1558,강박 효과 아이 스캔 사용,5
1559,해결책 도서관 컴퓨터 공부 겁니다,4
1560,무엇 때문 우울 때문 생각 결과 중요 설명 때문 도움 무엇 때문 고민 사람 누구 정신 방문 정신병자 취급 우울증 치료 우울증 마음 때문 최대한 대처 게요,2
1561,안녕 환청 이비인후과 진단 정신 안정 새아빠 스트레스 자신 취미 생활 엄마 이야기 이상 정신 의사 상담 추천,1
1562,사람 자기 마음 생각 인생 인생 외모 성격 지능 지수 취미 건강 직업 결혼 사건 사고 미래 죽음 분후 인생 평안 행복 인생 인생 실제 주인 때문 존재 지금 사람 도움 부모 노고 표현 정도 노력 마음 인고 세월 존재 지구 사람 지금 지구 그것 실천 보람 인생 자신 사랑 위치 감사 행복 출발 감사 마음 사람 대한민국 태양 달빛 바다 녹색 소리 음악 공기 먹거리 친구 사랑 가족 감사 감사 마음 문제 자기 암시 효과 사랑 존재 평안 행복 사람 무한 잠재 능력 집중력 적극 자신 성공 긍정 사람 사람 이해 마음 매력 사람 사람 사람 거울 소리 계속 대로 중요 인생 행복,4
1563,사람 자기 마음 생각 인생 인생 외모 성격 지능 지수 취미 건강 직업 결혼 사건 사고 미래 죽음 분후 인생 평안 행복 인생 인생 실제 주인 때문 존재 지금 사람 도움 부모 노고 표현 정도 노력 마음 인고 세월 존재 지구 사람 지금 지구 그것 실천 보람 인생 자신 사랑 위치 감사 행복 출발 감사 마음 사람 대한민국 태양 달빛 바다 녹색 소리 음악 공기 먹거리 친구 사랑 가족 감사 감사 마음 문제 자기 암시 효과 사랑 존재 평안 행복 사람 무한 잠재 능력 집중력 적극 자신 성공 긍정 사람 사람 이해 마음 매력 사람 사람 사람 거울 소리 계속 대로 중요 인생 행복,4
1564,사용 조금 추천 나중 수면 장애 시간 도움 시간 가족 이때 이때 시간 가족 도움,5
1565,강화 오피 컴퓨터 오피 헛짓,3
1566,사람 스트레스 원인 통증 정도 조절 통증 출입문 개방 온몸 이곳저곳 통증 운동 상처 당시 마찬가지 통증 출입문 개방 상황 우울증 만성 스트레스 경우 우울증 상담 우울증 치료 통증 우리 나라 화병 화병 신체 증상 우울증 정신 건강 의학 진료 검사 치료 도움 니다 감사,4
1567,정확 병원 일시 공황 장애 자리 주일 정도 휴식,4
1568,교육 문제 아이 그게 머릿속 평생 기억 관심 행동 이틀 동안 아이 컴퓨터 상관 이틀 계속 눈치 버릇,3
1569,존재 계산 기억 문제 등등 누구 생각 하나 인생 등등 인생 자동차 목적지 여행 자동차 해당 사람 여럿 사람 배기량 스포츠카 운전사 운전 무용지물 문자 기능 머리 그것 활용 상태 성인 상황 정신 건강 학과 치료 치료 개월 정도 치료 생각 치료 효과 생각 명상 도움 니다 감사,3
1570,성인 주의력 결핍 과잉 행동 장애 증상 방송 양지 종합 병원 정신 건강 의학 선생 주의력 부족 실수 건망증 회사 처리 실수 증세 의심 전문의 정확 진단 중요 치료 약물 집중력 향상 약물 치료 메모 습관 실수 방법 비용 병원 문의 기간 호전 정도 전문가 확답 인내심 장시간 동안 치료 과정 필요 겁니다 부족 조금 도움,4
1571,사람 문자 자기 자신 사람 문제 고민 청소년기 초기 성년기 중요 문제 사람 사람 사람 거울 자기 얼굴 사람 인격 인간 사람 어려움 발생 이유 지금 문자 주변 거울 역할 사람 때문 생각 사람 사람 부분 거울 역할 사람 사람 사람 관계 관계 장점 강점 사람 감사 정신 건강 학과 도움 정신 치료 기준 존재 잠시 고통 혼자 고생 의학 도움 시간 극복 방법 다리 석고 기브스 기브스 역할 도움 니다,4
1572,강박 증이 증상 정신 장애 신경증 노이로제 증상 강박 신경증 해당 증상 증상 이해 치료 이해 네이버 이규태 교수 상담 방문 강박 신경증 출력 참고 결과,5
1573,당장 인터넷 피시방 용돈 노코 귀싸대기 따구 왕복 수백 아들내미 오빠 지랄 지금 당장 폐인 게임 오빠 아구창 아가리 파이브 갈기 새요 정신 맹이 귀때기 만큼 후린 기절 정신 병원 입원 버리 새요 장난 마약 중독자 노코 노코 치료,3
1574,의사 도움 본인 노력 필요 수준 사회생활 걸림돌 만큼,4
1575,자신 게임 중독 생각 그건 게임 중독 평소 취미 무엇 시골 요리 실패 경우 오기 도전 게임 생각 성공 그것 이게 생각 보람 시골 주위 카메라 광경 프린트 사진 스크랩북 도시 거기 스트레스 도시 게임 제외 시골 시골 친구 텐데요 동네 바퀴,2
1576,결벽증 강박 증이 증상 모두 정신 장애 신경증 노이로제 증상 강박 신경증 해당 증상 증상 이해 네이버 이규태 교수 상담 방문 불면증 출력 참고 결과,3
1577,빈혈 정도 빈혈 증상 얘기 병원 진단,3
1578,스트레스 세로토닌 부족 세로토닌 부족 마음 우울증 정신 세로토닌 분비 촉진 정신 끈기 장기간 정신 기록 걱정 의료 보험 혜택 보험 정신 기록 정신과 마음 정신 마음 뇌세포 파괴 마음 우울증 악화 누군가 목숨 가족 스트레스 세로토닌 부족 마음 우울증 가능,3
1579,대학 여자 고등 학생 학년 여자 얼굴 외모 열등 가요 대인 기피 증이,2
1580,공원 놀이터 바람 약간 걷기 운동 무리 첫날 인터넷 검색 고용 센터 마음 준비 취업 성공 패키지 창구 번호표 상담 동안 상담 정도 지원 상담원 절반 교육 훈련 운동 취성 학원 무료 취성 자기 부담금 경우 학원 무료 가정 형편 액수 정신 시작 산책 발도 자신감,2
1581,자신 컴퓨터 중독 인식 다행 공부 게임 게임 하루 종일 시간 어디 척추 문제 척추측만증 리치 신세 사람 문자 컴퓨터 핸드폰 하루 종일 동안 인터넷 핸드폰 데이터 통신사 차단 결국 피시방 부모 대학 등록금 국립대 학기 부모 생각 나이 직업 요새 계획 게임 문자 자신 미래 걱정 게임 도움 헬스 허리 헬스 시작 머리 감사,3
1582,게임 시간 게임 중독 극복 자제,2
1583,화장실 고장 원리 모니터 고장 종이 효과 만점,3
1584,게임 중독 어디 게임 결국 마지막 게임 악기 평생 생각 게임 삭제 아이디 게임 한판 시간 시간 시간 생각 발자국 시도 발자국,2
1585,컴퓨터 중독자 하루 종일 게임 사람,3
1586,컴퓨터 게임 컴퓨터 분야 도움,3
1587,성인 집중력 석잠 김치 된장찌개 총명 탕도 도움 석잠 검색 순위,4
1588,저도 병원 정신과 검사 거기 동안 병원 상태 앞날 정도 걱정 요즘 때문 성인 대부분 약물 치료 본인 의심 그것 때문 걱정 병원 검사 필요 생각 정상인 걱정 병원 가보세요,2
1589,게임 행동 자체 게임 노예 마음 게임 욕심 게임 욕심 게임 당신 마음 평화 당신 마음 욕심 때문 마음 평화 당신 게임 필요 이것 게임 충동 방법,3
1590,신경 정신과 진료 가보세요 이상 사람,3
1591,검사 결과지 회사 뇌파 장비 검사 결과지 파장 비로 진단 치료 임상 결과 의사 참고 검사 자체 위양 음성 진단 장비 세상 뇌파 개개인 가지 패턴 형태 때문 전문 정량 뇌파 검사 도움 결과 종합 의사 판단 기계 진단 검사 결과 정신 건강 의학 전문의 판단 생각 전두엽 기능 장애 공부 전두엽 기능 관련 전부 전반 전두엽 기능 저하 집중력 부족 사회 영향 치료 전두엽 기능 개선 과정 공부 복용 부작용 가능 의사 약물 처방 공부 가지 전두엽 기능 저하 의심 개선 가능 판단 가능 정신 건강 의학 전문의 설명 치료 감사 주의력 결핍 과잉 행동 장애,5
1592,슬픔 담당 인삼 짜장면 비빔면 음식 콜라 약국 맥문동탕 한포 황기 쪽지 무료 상담 총명 약국 하루 문장 답니다 공부 다음 불면 대표 답변 정신 병원 위험 한방 불면 귀비탕 신문 자침 팔자 역학 용어 편인 편인 외국어 의학 역학 희생정신 호기심 사기 인기 담당 식신 도식 식중독 대표 영어 공부 음식 오행 방향 사주 담가 자석 담배 질문 무료 상담 정신 병원 수술 개월 장기 입원 의료 개월 정도 법정 입원 기간 개월 대부분 마누라 사위 친구 동의 의사 마찬가지 입원 동안 페인 기도 프로그램 인척 거립니다 퇴원 바둑 기도 노골 앱니다 희생정신 공격 정신 결과 하반신 마비 공격 입원 결국 대부분 입원 병상 침대 행위 합법,1
1593,마음 두뇌 마비 마음 아픔 치유 의사 마음 까닭 마음 욕심 자리 때문 마음 욕심 마비 마음 아픔 치유 욕심 욕심 목적 달성 창조 지혜 정신 질환 가지 뇌병 마음 가지 정확 구별 물질 두뇌 물질 마음 구별 마음 욕심 치유 불치병 뇌병 우리 자연 유력 회복,4
1594,강박 프로이드 심리학 이드 설명 습관 마찬가지 습관 가스 가스 밸브 확인 습관 강박 생각 정신과 실체 한방 정신과 무료 운세 머리 오행 질문 당신 정신병 정신 병원 수술 장기 입원 아무 효과 불면증 하나 공격 폐인 공장 강제 입원 마누라 친구 신고 사위 자식 사람 폐인 정신 의사 의사 행동 시스템 때문 폐인 정신 병원 감금 시설 치료소 정신병자 발광 감옥 프로그램 불리 기도 국민 정신 병원,3
1595,게임 행동 자체 게임 노예 마음 게임 욕심 게임 욕심 게임 당신 마음 평화 당신 마음 욕심 때문 마음 평화 당신 게임 필요 이것 게임 충동 방법,3
