,answer,category,question,title
89,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

현재 우울삽화 상태로 어려운 상황이신것 같습니다.

우울삽화는 주요우울증에서의 모습과 양극성장애 우울증에서의 모습이 조금 다를수 있습니다.
단순히 현재의 상태를 가지고 판단할 수 없으며 경과를 지켜보아야 알수 있습니다.

하지만 작성하신것과 같은 증상의 변화는 꼭 양극성장애가 아닌 단순 우울삽화에서도 충분히 나타날 수 있습니다. 특히 회복기에는 증상의 회복과 악화를 반복하며 나아지는 경향이 있을 수도 있습니다.
기분이 쳐지면서 나타나는 증상을 단순히 악화되었다고 판단하기에는 조금 이르겠으며, 조금 더 경과를 관찰하시면서 치료를 지속하시는 것이 좋겠습니다.",정신건강의학과,"안녕하세요 우울,불안으로 정신과에 다닌지 2개월이 되어갑니다. 우울이 2주 이상 지속되어서 정신과에 방문했고 치료 1달쯤 후에 게임에 빠지면서 우울감이 많이 사라졌습니다. 게임을 줄이자 다시 극도로 우울해져서 약을 늘리게 되었구요. 그 후 저번주부터는 좋아하는 사람과 잘되어서 우울감이 많이 줄어들고 거의 정상적인 생활을 하고 있습니다. 이번주 상태를 보고 선생님께서 약을 줄이신다고 하셨는데 이게 과연 제가 나아진 것일지 그저 우울삽화가 지나갔다가 다시 오기 전인지를 모르겠네요.. 우울삽화도 왔다가 갔다가 주기가 있나요?",우울삽화에도 주기가 있나요?
90,"스트레스가 외부로 분출하지 못하고 계속 쌓이게 되면 목이나 양 어께에 힘이 들어 가게 됩니다.
항상 긴장을 하게 되면 근육이 딱딱하게 뭉치게 됩니다. 마음의 긴장이 풀리지 않으면 바로 근육에 영향이 가게 되므로 순간적으로 스트레스를 푼다고 하여도 일시적이고 시간이 지나면 바로 근육이 뭉치게 됩니다.
가슴이 아픈 이유중에 가장 많은 원인으로는 잘못된 호흡에 기인하는 경우가 많습니다. 병원에가기 전에 먼저 본인의 호흡을 검사해 보기 바랍니다.
마음이 불안하면 호흡도 동시에 불안하게 됩니다. 호흡은 우리의 자율신경이 직접 관여를 하고 있기 때문에 무시해서는 않됩니다. 신경증인 사람의 호흡을 조사해 보면 평상시에 호흡도 매우 약하고, 얕고 불규칙적인 것이 특징입니다. 우리가 갑자기 놀라는 경우에 숨이 꽉 곽히는 것을 경험하리라 생각합니다. 그와 같은 현상이 반복적으로 발생한다고 생각됩니다. 호흡이 약하다고 하는 것은 대기중에 있는 산소도 충분히 공급되지 않고, 몸 안에 있는 탄산가스도 배출하지 못하기 때문에 우리의 혈액이 산성화되어 버립니다. 그렇게 되면 피로물질인 젖산이 분비가 되어 항상 피로를 느끼게 되는 것입니다. 신경성인 사람의 호흡은 숨을 들어 마시면 정상적인 사람과 반대로 아랫배가 들어 가고 가슴부위가 위로 올라가는 경우가 많으니 본인과 비교해 보기 바랍니다. 복부에 수축과 이완이라는 운동이 없기 때문에 장의 운동이 되지 않아 소화도 되지 않고 , 복부에 있는 정맥혈이 심장으로 되돌아 갈 힘이 없으므로 혈액순환도 잘 되지 않아 자주 빈혈을 호소하는 경우가 많습니다. 약한 호흡상태에서는 우리가 행복감을 느끼게 하는 세로토닌 이라는 신경전달물질이 뇌에서 생성이 되지 않기 때문에 우울증을 호소하기도 합니다. 자세한 설명은 아래 카페를 참고하시기 바라며 누구나 단시일내에 치유가 가능하오니 희망을 갖고 시도해 보기 바랍니다.",정신건강의학과,"공황장애 증상에대해서 궁금합니다.
제가 얼마전에 치과에서 치료를 위해 눈을 덮었는데
갑자기 가슴을 누가 누르는듯한 답답함
스스로를 컨트롤못하고 그대로 미쳐버릴거같은 느낌
그로 인한 두려움을 느꼈는데요
그리고 몇달은 괜찮았는데 얼마전에
사람이많은곳에서 그리고 비행기안에서 갑자기 어지럼증과 위와같이
컨트롤을 못하고 미치는것같은 느낌으로 또 고생을 했거든요
검색해보니까 공황장애 증상이라는데 이렇게 몇달에 한 번 띄엄띄엄 증상이 나타나서 긴가민가합니다.
내가 꿈속에 있는 듯한 비현실감과 누가 날 조종하는느낌?만 꾸준히 느끼는데요
이런 증상이 치료를 받으면 정말 완치가 가능할까요?",공황장애 증상에대해서 궁금합니다....
91,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

번호에 대한 답을 달아드리겠습니다.

1. 우선 두 개는 같은 의미로 사용하시면 됩니다. 현재 보건복지부 고시에 의한 정식 명칭은 정신건강의학과 입니다. 신경정신과는 과거 사용하던 용어입니다. 이 단어에서 사용하는 신경은 신경과, 신경질환과는 조금 다른 의미입니다.

2. 정신과(정신건강의학과)의 거의 대부분 질환, 증상 및 이와 관련된 병리는 뇌에서 비롯합니다. 정신과 자체가 뇌를 공부하는 학문입니다. 아마 해부학적 구조를 다루는 뇌에 대해 이야기하신 것 같습니다만 정신과에서 직접적으로 해부학적 구조나 병리를 직접 다루지는 않습니다.

3. 현재 인정된 분과전문의 분야는 소아청소년, 노인 이렇게 두 가지가 있습니다.",정신건강의학과,"1.정신과와 신경정신과의 차이가 무엇인가요?

2.뇌와 관련된 정신과 분야가 있나요?

3.정신과 의사마다 전공분야가 다른가요?",정신과와 신경정신과의 차이가 무엇인가요?
92,"일단 증상이 더욱 심각해지기전에 치료를 받는것이 도움되는 방법이라고 생각합니다
물론 스트레스 때문에 질문자님처럼 그런 증상이 생길수 있기 때문에 너무 염려안하셔도 될듯하구요..",정신건강의학과,"최근들어 스트레스 받는일이 조금 많이 생겼는데 그게 원인인지 몰라도
귀에 이상한 소리가 자꾸 들립니다.어쩔때 괜찮다 싶다가도 신경을 많이 쓰는일이 생기면
증상이 계속적으로 심각해지는데 이런 경우에는 어떻게 해야할까요..",스트레스 때문인지 몰라도 귀에 이상한 소리가 자꾸 들립니다..
93,"스트레스로 고민하시는군요.

신경정신과병원에서 기계로 스트레스상태를 검사할 수 있습니다.
비용은 6만원정도 합니다.

물론 간단하게는 핸드폰으로 직무스트레스측정앱을 다운받아서 측정해도 어느정도는 빨리 확인할 수 있습니다. 간단한 해결책도 제시해주고요.

스트레스는 동전의 양면의 성격이 있습니다.
약간의 스트레스는 생활의 자극과 활력을 줍니다.
하지만 과다한 스트레스는 질병의 원인으로 작용합니다.
그러니 스트레스가 누적되어 있다면 조속히 해소를 해주시는게 좋습니다.
스트레스도 일종의 자기몸의 한계를 알려주는 신호입니다.
내몸이 지금 많이 지쳐있으니 쉬게해주던지 영양분을 공급해주던지 해달라는 몸의 표현이죠.
그러니 님의 생활패턴과 먹는 음식들을 점검해보시고
수면이 부족하면 수면을 보충해주시고 섭취하는 영양분이 부족하다면 부족한 영양분을 공급해주면 됩니다. 수면은 수면주기에 의해 7시간 30분이 가장 이상적이라고 합니다. 이것보다 적거나 너무 많으면 몸의 이상이 생긴다고 합니다. 또 하시는 일에 비해 섭취하는 영양분이 부족할 수 도 있습니다. 오메가3나 종합영양제등을 보충해주시면 몸이 기운을 얻을 수 있습니다.
또 면역력이 부족하다면 운동을 통해 면역력을 키우시면 되구요.
또 정신력이 부족하다면 긍정적인 독서나 사고를 하면 어둔방에 조명이 밝아지듯 정신력도 강해진다고 합니다.

스트레스를 잘 해소하셨어 활기차고 멋진 2017년 한해가 되시기를 바랍니다. 샬롬",정신건강의학과,"제가 스트레스가 좀 있는거같은데

이런검사를 할수있나요? 한다면 비용은 어느정도 되나요?",정신과병원에서 스트레스지수라는걸 검사 할수있나요?
94,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

외박이라는 것이 현재 정신과병원에 입원중인데 다른 정신과 병원에 방문하여 처방을 받으신다는 말씀이신지요?

국민건강보험의 혜택을 받으시려면 한 곳에 입원한 채로 다른 정신건강의학의 처방을 받으실 수 없습니다. 만약 필요한 약물이나 상담을 원하실 경우 보험급여 혜택없는 일반진료로 받으시거나 약처방 금액을 전액 본인 부담으로 하도록 되어 있습니다.",정신건강의학과,외박후 많이 불안하고우울하여 전에다니던 병원에서 리보트릴이나 디아제팜같은항불안제 약을 처방받을수있나요?응급으로라도요,정신병동외박후
95,"  두가지다  면역질환이져  
 식습관문제로  
 뭐든  잘먹어야하는데  그러질못하나보네  
 가까운데는  내분비과  검사하면    건강상태를 체크할수있던데 
 더상세히는 기능병원 가야알수있고  치료까지 가능하져 
  이외에도  불면증은   보험한약   가미소요산 한동한 먹으면서    
 식사도 더 신경써야  호전되던데     이 두가지가 동시에  맞아야  치료되고
  모든  질병은  식습관문제서부터   시작하던데  정신 신체 모두 
  ",정신건강의학과,어릴적부터 잠자기전에 다리를 자주 떨었어요. 잘때도 달달달 떨면 좀 편하더라구요. 학교다닐때도 아주 가끔 책상에 가만이 앉아있으면 책상을 박차고 다리를 움직이고 싶은 충동이 생기곤 했어요. 할머니께서 복달아난다 다리떨지말라고 하셔도 떨면 좀 편하니까 근데 성인이 되었어도 잠자기전에 다리가 불편하더라고요. 찾아보니 하지불안증후군 이라는 증상이 제 증상인거 같아요. 어머니도 잘때 다리가 불편해서 그럴때마다 냉수마찰하고 다시 주무세요. 요즘은 육아때매 컨디션이 안좋아서 그런지 잠을 못이룰 정도로 다리가 불편해요. 약물치료를 하면 괜찮아진다고 하는데 오히려 내성이 생겨 다 악영향을 줄수있다는 글을 본거같습니다. 불면증이 심해요. 약물치료를 받아도 되나요? 정말 피곤해 죽겠는데 잠을 못자요. 도와주세요~~~,하지불안증후군
96,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

증상이 호전되었음에도 약물 처방이 지속되어서 질문하신 것 같습니다.

우선 진단이나 완치 여부는 심리검사 여부를 가지고 내리지는 않습니다. 심리검사에서 정상이라 해도 진단은 가능하고, 진단되었다고 해서 반드시 심리검사에서 이상소견이 나타나지 않을 수도 있습니다.

충분한 기간 약물 치료를 하신 것으로 보이고 중단 후에도 증상이 없는 것으로 보여집니다. 위와 같은 현상에 대해 주치의와 이야기를 해보시면 치료를 종결하는 것도 큰 무리는 없어보입니다.",정신건강의학과,제목 그대로 주치의가 약을 계속 처방합니다 다른병원가서 과거 병력 얘기하지않고 종합 심리검사 받고 정상소견 나오면 완치가 되었다고 봐도 되나요? 약 안먹고 지금 6개월인데 괜찮아서요 병명은 적응장애 공황 이런건데,정신과 저는 이제 괜찮아 진것같은데
97,"    식습관엉망으로 약골인  면역질환자도  이런 정신질환증상이 있는데   
 이럴땐   내분비과 검사 먼저 해봐야되여
 
대표적인 예로   갑상선증상 검색해봐여  이런  증상들이 있을테니 
 호흡곤란  어지러움   불안초조  신경예민   우울증   등  다수증상
 풀만 먹는어도     소심   예민   등   증상이  있다던데     
  식습관문제가  신체  정신건강에  관련이 깊져 
        ",정신건강의학과,"공황장애? 조울증? 에 걸린 동생으로 가족 모두 힘든 시간을 보내고 있습니다.
30대가 된 후 동생은 혼자 작은 술집을 운영하고 있습니다. 가게를 운영한지 일년이 조금 지난뒤로 일하는게 지쳤다며.. 쉬는날이 많아지더니, 사람들을 만나는게 힘들다고 합니다.
무슨일있냐. 도와주겠다고 고민을 들어주려고 하면. 혼자 알아서 한다고 하구, 짜증만 냅니다.
최근에는 상태가 심각해져 밖에도 안나가고 자기방에서 혼자 시간을 보내고 있습니다.
본인 말로는 계속 짜증이 나고 불안증세가 생겨서 밖을 나갈수 없다고 말하는데....
이런경우 어떻게 하면 옆에서 힘이 될수 있는지 알려주세요
병원 치료 밖에는 없는지 도와주세요~~ ㅠㅜ",공황장애?불안증?! 에 걸린 동생. 옆에서 어떻게 도와줘야 할까요?
98,"수면의 장애가 발생하는 중요한 원인은, 정신장애인 신경증(노이로제)의 증상을 갖고 있거나, "" 잠을
자야지 "" 하는 고착적인 생각을 하고, 불안한 마음을 갖고 있기 때문입니다.
수면이라는 것은 모든 사람들이 갖고 있는, 생리적욕구의 하나입니다.
이 생리적욕구는 인체가, 수면을 필요로 할 때 마다, 욕구가 일어나고, 욕구가 일어나면, 자율신경이
활동을 하여서, 인체가 필요로 하는 량 만큼의 수면을, 자동적으로 취하게 하여서, 이 생리적욕구를,
충족시켜 주기 때문에, 걱정을 할 필요가 전혀 없는 일입니다.
그러니 인체가 다 알아서,수면의 문제는 자동적으로 스스로 조절을 해 나간다는 말입니다.
잠이 오지 않는 다고 해서, 수면제 처방을 받아 복용을 하시는데, 그런 다고 잠의 문제가 해결이 되는
것은 아니기에, 복용을 절대로 하시지 말아야 하고, 적극적으로 정신치료를 받아서,장애가 완치가 되
면, 잠의 문제는 자동적을 해결이 되는 일 입니다.
네이버 창에서 "" 이규태 교수의 말더듬 노이로제 상담실 "" 을 방문 하셔서, "" 불면증 "" 이란 글을, 출력 하
셔서, 참고 하시면, 좋은 결과를, 얻을 수 있을 것입니다.
이박사",정신건강의학과,"저희 지역에 불면증병원이없어서요
정신과나 신경과를가려하는데 어디가좋아요? 정신과가서 심리치료도같이받으라는소리는 많이들었는데 그 티비에서 불면증때문에 정신과약먹고 죽었다는사람있어서 너무불안해서요",불면증병원
99,"근데 찾는 약이 시골 약국엔 없는 경우도 있습니다
그래도 약국에 한 번 물어보시거나 아니면 서울로 외래진료를 다니셔야죠
대신 빈도를 2~3개월에 한 번으로 조정도 가능합니다",정신건강의학과,"제가 서울에서 정신과를 다니다가 잠시 지방에 내려와있는데 증상도 잘 안나타나고 괜찮아진 느낌이라서
지방에 있는 병원에 가지 안았고 물론 약 처방도 안 받고있었는데 갑자기 심해진 느낌이 듭니다
혹시 근처 정신과에서 다시 처방 받을 수 있을까요?",신경정신과 약 문의 드립니다.
100,"치매입니다
정상으로 보여도 이글 보니 치매네요",정신건강의학과,"치매 증상 맞나요? 치매 증상 치고는 숫자도 잘세시고 구구단도 잘하십니다...할머니 연세는 79세 입니다. 현재 병실에 누워 계십니다 (암 말기) 오후에는 죽도 드시고 괜찮습니다 근데 저녁만 되면 자꾸 주무시려는 듯 눈을 감으시다가 눈을 다시 뜨시고는 엉뚱한 말을 하세요 ""할머니가 고기 두근 사다가 무국 끓여줄게"" 또는 ""세수 좀 해야겠다 집으로 올라가자"" 라고 하십니다 참고로 할머니는 4개월 전부터 걷지 못하십니다. 다리가 많이 아프세요 그 외 저한테 여러가지를 물어보세요 빨래 걷었느냐,
눈앞에 보이는게 갈치가 맞냐는 등등 5분?10분 간격으로 그러십니다 처음과 다르게 환각을 보는 횟수가 늘어났어요",치매증상 맞나요?
101,"병원 다니면 치료 가능해요
그리고 본인도 노력 하셔야 되요
그렇지 않으면 못 고쳐요",정신건강의학과,"27살 여자입니다
전 제가 억울한일이 있거나 잘못한일이있으면 눈에 눈물부터 고여서 주체할수없을정도로 흐르는데요 ㅠㅠ
이거 고칠수 있는 방법 없을까요
오늘도 직장에서 억울한 일 당했다고 눈물부터 흘렸네요
이런거 병도 있나요?
진짜 너무 진지합니다 안우는 방법 좀 알려주세요
(오죽하면 선생님이 저보고 조울증 같다고 하네요 조울증 증상이 잇는건 아닙니다;;)",눈물이 너무 많아요
102,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

갑작스러운 수면 시간 변화에 대해 질문하셨습니다.

우선 결론부터 말씀드리면 최근 수면시간이나 그로 인한 생활패턴이 변하기는 했으나 정신과적 문제가 있다고 보기에는 기간이 너무 짧고, 동반된 기능저하가 크게 두드러지지는 않은것 같습니다.

물론 수면 패턴이 바뀌게 되면 당황스럽고, 걱정스러운 것은 사실입니다. 하지만 수면은 전적으로 내 의지로 조절할 수 있는 부분이 아니니 너무 잠을 계획적으로 자려고 하는 마음을 줄이실 필요는 있겠습니다.
특히 최근 덥고 습한 날씨가 지속되어서 잠을 잤다고 생각하지만 수면의 질이 좋지 않은 경우도 있습니다.
또 임신을 계획중이라고 하셨으니 이와 관련된 호르몬 변화나 스트레스로 인한 것일 수도 있습니다.

무엇보다 중요한 것은 잠을 적게 자든, 많이 자든 항상 일어나는 시간을 규칙적으로 유지해야 한다는 것입니다. 졸리더라도 같은 시간에 일어나시고 낮잠을 피하는 것이 야간 수면을 일정하게 유지할 수 있는, 스스로 할 수 있는 유일한 노력입니다.",정신건강의학과,"안녕하세요
6~7시간만자고 일어나도 괜찮앗고
낮잠도 안자고 그랫는데

갑자기 몇일전부터
7시간 자고 신랑이 깨워줘도
피곤해서 겨우겨우 일어나고
그상태에서 밥먹고 너무졸려서 또 자버립니다..
(이게낮잠이구요)

근데 낮잠자면 저녁에 잠이안오는데도
요즘은 저녁에도 일찍잡니다 낮에 잠을잣는데도요..

그리고 보통 저는 잠이안와서 새벽 3~4시쯤자는데요
요즘은 12시 11시쯤 잠을자게되네요..


도대체 뭔지....ㅠㅠ갑자기 안그러다가
너무졸려요...

(임신계획중이긴한데)
이런증상이 포함된건지...모르겟어요
아니면 뭐때문에그런건지..


빠른답변 부탁드려용..ㅠ",졸림증상에 대해서 물어볼려구요(내공100)
103,"수면패턴이 바뀐 불면증 입니다
병원에 사셔서 수면제 처방 받으셔서 드시고 패턴 다시 돌리세요 안그러면 밤낮 바뀐게 익숙해져 만성불면증 됩니다",정신건강의학과,원래 학교다니거나 일할때는 못 느겼는데 백수가 되니 밤에 잠을못 자네요 밤에 잠을 자고 싶어도 자지도 못 하고 부모님 출근하실때 까지 깨어있고 그러다 출근하시면 잠들어서 오후에 눈을 뜨고 안 되겠다 싶어서 완전히 잠을 안 자고 저녁시간에 피곤해서 자면 하루 이틀은 밤낮이 정상인데 다시 원점으로 돌아옵니다 좋은 방법이 없을까요? 오늘도 잠을 안자고 버티다 오후 8시나 9시 되서 잘거 같네요,이것도 불면증인가요?
104,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

질문하신 분께서는 회사에서 받은 스트레스로 조현병이 발병이 가능한지에 대한 의도로 글을 작성하신 것 같습니다.

증상이나 경과 등을 정확히는 알 수 없지만 단기간 그러한 진단을 내리는 경우는 매우 드물고, 아마도 이전에 이미 조현병 진단을 받았던 것이 아닐까 생각합니다. 물론 증상의 경우 약물치료로 충분히 조절되고, 사회생활, 대인관계를 유지하는데 큰 문제가 없을 수 있습니다. 책임에 대한 이야기는 스트레스로 인한 증상의 악화를 이야기한 것으로 보여집니다.",정신건강의학과,"저희 회사에 이제 한달 된 신입사원이 있는데...
경력이 있다고 하여 채용을 하였는데 제일쉬운 업무를 시켜도 하루에 해야될 일을 다 못하고.. 
냄새도나고.. 잘 씻지도 않고.. 같이 밥먹다가도 다먹으면 크게 트름도 하고...사장님이 설명을 하고있으면 트름을하고 여드름을 짜고 집중을 안하고 있습니다.....많이 특이한 케이스 입니다.. 
그래서 일적으로 사장님한테 항상 혼이 나고 , (저희 사장님이 좀 무섭게 혼을 내세요....)
또한 알려주는 언니가 좀 직설적이라 제대로 안하면 그일에대해 혼을 냅니다... 
근데 어제 신입분이 안나오셨는데... 본인이 이 회사를 다녀 스트레스를 받아 못나오겠다며  
조현병이란 진단을 받았다며 ... 회사에 책임을 물겠다며 어쩌고.... 
근데 한달만에 그런병이 생길수 있는건가요? 그런데 저희는 사장님이 두분이신데... 지금 큰사장님은 출산 휴가중이라 쉬고 계시는데 큰사장님께 전화하여 작은사장님이 본인을 잡아먹을꺼 같아 회사못다니겠다고 했답니다.... 

그래서 오늘 출근할때 진단서를 가지고 나오라고 했는데..아침부터 회사근처왔는데 무서워서 못들어가겠다고 .. 또 큰사장님께 연락을 한거같아요... 어찌하여 혼자 마지막에 오시긴 했는데 
그런데..오늘 작은사장님이 오시기도 전에 책상위에 떡하니 펼쳐놓은 글을 봤는데 진단서에 조현병이라고는 써있는걸 봤어요.... 

가능한건가요??? ",조현병 진단 문의
105,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

현재 우울삽화 상태로 어려운 상황이신것 같습니다.

우울삽화는 주요우울증에서의 모습과 양극성장애 우울증에서의 모습이 조금 다를수 있습니다.
단순히 현재의 상태를 가지고 판단할 수 없으며 경과를 지켜보아야 알수 있습니다.

하지만 작성하신것과 같은 증상의 변화는 꼭 양극성장애가 아닌 단순 우울삽화에서도 충분히 나타날 수 있습니다. 특히 회복기에는 증상의 회복과 악화를 반복하며 나아지는 경향이 있을 수도 있습니다.
기분이 쳐지면서 나타나는 증상을 단순히 악화되었다고 판단하기에는 조금 이르겠으며, 조금 더 경과를 관찰하시면서 치료를 지속하시는 것이 좋겠습니다.",정신건강의학과,"안녕하세요 우울,불안으로 정신과에 다닌지 2개월이 되어갑니다. 우울이 2주 이상 지속되어서 정신과에 방문했고 치료 1달쯤 후에 게임에 빠지면서 우울감이 많이 사라졌습니다. 게임을 줄이자 다시 극도로 우울해져서 약을 늘리게 되었구요. 그 후 저번주부터는 좋아하는 사람과 잘되어서 우울감이 많이 줄어들고 거의 정상적인 생활을 하고 있습니다. 이번주 상태를 보고 선생님께서 약을 줄이신다고 하셨는데 이게 과연 제가 나아진 것일지 그저 우울삽화가 지나갔다가 다시 오기 전인지를 모르겠네요.. 우울삽화도 왔다가 갔다가 주기가 있나요?",우울삽화에도 주기가 있나요?
106,"스트레스가 외부로 분출하지 못하고 계속 쌓이게 되면 목이나 양 어께에 힘이 들어 가게 됩니다.
항상 긴장을 하게 되면 근육이 딱딱하게 뭉치게 됩니다. 마음의 긴장이 풀리지 않으면 바로 근육에 영향이 가게 되므로 순간적으로 스트레스를 푼다고 하여도 일시적이고 시간이 지나면 바로 근육이 뭉치게 됩니다.
가슴이 아픈 이유중에 가장 많은 원인으로는 잘못된 호흡에 기인하는 경우가 많습니다. 병원에가기 전에 먼저 본인의 호흡을 검사해 보기 바랍니다.
마음이 불안하면 호흡도 동시에 불안하게 됩니다. 호흡은 우리의 자율신경이 직접 관여를 하고 있기 때문에 무시해서는 않됩니다. 신경증인 사람의 호흡을 조사해 보면 평상시에 호흡도 매우 약하고, 얕고 불규칙적인 것이 특징입니다. 우리가 갑자기 놀라는 경우에 숨이 꽉 곽히는 것을 경험하리라 생각합니다. 그와 같은 현상이 반복적으로 발생한다고 생각됩니다. 호흡이 약하다고 하는 것은 대기중에 있는 산소도 충분히 공급되지 않고, 몸 안에 있는 탄산가스도 배출하지 못하기 때문에 우리의 혈액이 산성화되어 버립니다. 그렇게 되면 피로물질인 젖산이 분비가 되어 항상 피로를 느끼게 되는 것입니다. 신경성인 사람의 호흡은 숨을 들어 마시면 정상적인 사람과 반대로 아랫배가 들어 가고 가슴부위가 위로 올라가는 경우가 많으니 본인과 비교해 보기 바랍니다. 복부에 수축과 이완이라는 운동이 없기 때문에 장의 운동이 되지 않아 소화도 되지 않고 , 복부에 있는 정맥혈이 심장으로 되돌아 갈 힘이 없으므로 혈액순환도 잘 되지 않아 자주 빈혈을 호소하는 경우가 많습니다. 약한 호흡상태에서는 우리가 행복감을 느끼게 하는 세로토닌 이라는 신경전달물질이 뇌에서 생성이 되지 않기 때문에 우울증을 호소하기도 합니다. 자세한 설명은 아래 카페를 참고하시기 바라며 누구나 단시일내에 치유가 가능하오니 희망을 갖고 시도해 보기 바랍니다.",정신건강의학과,"공황장애 증상에대해서 궁금합니다.
제가 얼마전에 치과에서 치료를 위해 눈을 덮었는데
갑자기 가슴을 누가 누르는듯한 답답함
스스로를 컨트롤못하고 그대로 미쳐버릴거같은 느낌
그로 인한 두려움을 느꼈는데요
그리고 몇달은 괜찮았는데 얼마전에
사람이많은곳에서 그리고 비행기안에서 갑자기 어지럼증과 위와같이
컨트롤을 못하고 미치는것같은 느낌으로 또 고생을 했거든요
검색해보니까 공황장애 증상이라는데 이렇게 몇달에 한 번 띄엄띄엄 증상이 나타나서 긴가민가합니다.
내가 꿈속에 있는 듯한 비현실감과 누가 날 조종하는느낌?만 꾸준히 느끼는데요
이런 증상이 치료를 받으면 정말 완치가 가능할까요?",공황장애 증상에대해서 궁금합니다....
107,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

번호에 대한 답을 달아드리겠습니다.

1. 우선 두 개는 같은 의미로 사용하시면 됩니다. 현재 보건복지부 고시에 의한 정식 명칭은 정신건강의학과 입니다. 신경정신과는 과거 사용하던 용어입니다. 이 단어에서 사용하는 신경은 신경과, 신경질환과는 조금 다른 의미입니다.

2. 정신과(정신건강의학과)의 거의 대부분 질환, 증상 및 이와 관련된 병리는 뇌에서 비롯합니다. 정신과 자체가 뇌를 공부하는 학문입니다. 아마 해부학적 구조를 다루는 뇌에 대해 이야기하신 것 같습니다만 정신과에서 직접적으로 해부학적 구조나 병리를 직접 다루지는 않습니다.

3. 현재 인정된 분과전문의 분야는 소아청소년, 노인 이렇게 두 가지가 있습니다.",정신건강의학과,"1.정신과와 신경정신과의 차이가 무엇인가요?

2.뇌와 관련된 정신과 분야가 있나요?

3.정신과 의사마다 전공분야가 다른가요?",정신과와 신경정신과의 차이가 무엇인가요?
108,"일단 증상이 더욱 심각해지기전에 치료를 받는것이 도움되는 방법이라고 생각합니다
물론 스트레스 때문에 질문자님처럼 그런 증상이 생길수 있기 때문에 너무 염려안하셔도 될듯하구요..",정신건강의학과,"최근들어 스트레스 받는일이 조금 많이 생겼는데 그게 원인인지 몰라도
귀에 이상한 소리가 자꾸 들립니다.어쩔때 괜찮다 싶다가도 신경을 많이 쓰는일이 생기면
증상이 계속적으로 심각해지는데 이런 경우에는 어떻게 해야할까요..",스트레스 때문인지 몰라도 귀에 이상한 소리가 자꾸 들립니다..
109,"스트레스로 고민하시는군요.

신경정신과병원에서 기계로 스트레스상태를 검사할 수 있습니다.
비용은 6만원정도 합니다.

물론 간단하게는 핸드폰으로 직무스트레스측정앱을 다운받아서 측정해도 어느정도는 빨리 확인할 수 있습니다. 간단한 해결책도 제시해주고요.

스트레스는 동전의 양면의 성격이 있습니다.
약간의 스트레스는 생활의 자극과 활력을 줍니다.
하지만 과다한 스트레스는 질병의 원인으로 작용합니다.
그러니 스트레스가 누적되어 있다면 조속히 해소를 해주시는게 좋습니다.
스트레스도 일종의 자기몸의 한계를 알려주는 신호입니다.
내몸이 지금 많이 지쳐있으니 쉬게해주던지 영양분을 공급해주던지 해달라는 몸의 표현이죠.
그러니 님의 생활패턴과 먹는 음식들을 점검해보시고
수면이 부족하면 수면을 보충해주시고 섭취하는 영양분이 부족하다면 부족한 영양분을 공급해주면 됩니다. 수면은 수면주기에 의해 7시간 30분이 가장 이상적이라고 합니다. 이것보다 적거나 너무 많으면 몸의 이상이 생긴다고 합니다. 또 하시는 일에 비해 섭취하는 영양분이 부족할 수 도 있습니다. 오메가3나 종합영양제등을 보충해주시면 몸이 기운을 얻을 수 있습니다.
또 면역력이 부족하다면 운동을 통해 면역력을 키우시면 되구요.
또 정신력이 부족하다면 긍정적인 독서나 사고를 하면 어둔방에 조명이 밝아지듯 정신력도 강해진다고 합니다.

스트레스를 잘 해소하셨어 활기차고 멋진 2017년 한해가 되시기를 바랍니다. 샬롬",정신건강의학과,"제가 스트레스가 좀 있는거같은데

이런검사를 할수있나요? 한다면 비용은 어느정도 되나요?",정신과병원에서 스트레스지수라는걸 검사 할수있나요?
110,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 권용석 입니다.

외박이라는 것이 현재 정신과병원에 입원중인데 다른 정신과 병원에 방문하여 처방을 받으신다는 말씀이신지요?

국민건강보험의 혜택을 받으시려면 한 곳에 입원한 채로 다른 정신건강의학의 처방을 받으실 수 없습니다. 만약 필요한 약물이나 상담을 원하실 경우 보험급여 혜택없는 일반진료로 받으시거나 약처방 금액을 전액 본인 부담으로 하도록 되어 있습니다.",정신건강의학과,외박후 많이 불안하고우울하여 전에다니던 병원에서 리보트릴이나 디아제팜같은항불안제 약을 처방받을수있나요?응급으로라도요,정신병동외박후
